country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2014,11.45965944977304,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2015,12.28554249304258,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2016,13.13350907368683,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2017,14.00360920220488,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2018,14.89523755975204,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2019,15.80938217594398,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2020,16.74508124444672,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2021,17.70231603610583,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2022,18.68142320752921,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2000,66.53978279540188,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2001,66.55705363724998,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2002,66.62773762990862,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2003,66.7362269765906,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2004,69.34844842310599,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2005,71.957494683954,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2006,74.53521179736396,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2007,77.09165044167349,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2008,79.62727613915489,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2009,82.14158020951503,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2010,84.61850488241936,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2011,87.09010192470289,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2012,89.55654801520308,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2013,89.55719724683183,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2014,89.01359777872769,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2015,88.84098305805087,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2016,88.66826429805454,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2017,88.49545241044132,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2018,88.32258221498964,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2019,88.14986403358161,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2020,87.97749789698781,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2021,87.76939717073077,Total,,%,,,,Total
Ukraine,UA,UKR,804,Proportion of population using safely managed drinking water services,2022,87.62072501401241,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2000,100,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2001,99.99999771278323,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2002,99.9999974333758,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2003,99.99999643754039,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2004,99.99999768213138,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2005,100,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2006,99.99817826734002,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2007,99.98605229311615,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2008,99.97392792392735,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2009,99.96180186982731,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2010,99.9496751540418,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2011,99.93754243887733,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2012,99.92542051342764,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2013,99.91329104366839,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2014,99.90116268509269,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2015,99.88903782864151,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2016,99.8769077507623,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2017,99.86478466896337,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2018,99.85265697427896,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2019,99.84052717418139,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2020,99.82840528451256,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2021,99.81627466547938,Total,,%,,,,Total
United Kingdom,GB,GBR,826,Proportion of population using safely managed drinking water services,2022,99.80414700588742,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2000,1.430446801207106,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2001,1.473421922243913,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2002,1.517356201503226,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2003,1.575070958969283,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2004,2.277909554983448,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2005,3.032213207818457,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2006,3.840234103271364,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2007,5.474573696650515,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2008,7.010434375301852,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2009,7.483666413607273,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2010,7.757742512222849,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2011,8.036019844922047,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2012,8.318958777252135,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2013,8.605993034839468,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2014,8.89653747874422,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2015,9.190617617420376,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2016,9.487833901885518,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2017,9.788417437401264,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2018,10.09217347630695,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2019,10.3986792496063,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2020,10.7083821320859,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2021,11.02063172012917,Total,,%,,,,Total
"Tanzania, United Republic of",TZ,TZA,834,Proportion of population using safely managed drinking water services,2022,11.33565253323162,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2005,95.35509038113121,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2006,95.36439365168152,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2007,95.37364205443539,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2008,95.38283602726305,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2009,95.39197559107994,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2010,95.55788910175565,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2011,95.72309090109844,Total,,%,,,,Total
United States,US,USA,840,Proportion of population using safely managed drinking water services,2012,95.88738531438142,Total,,%,,,,Total
